grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
,0x800D1C52,0xD0002802,0xD0002808,0xA01B7228,,E_fam_0058,E_lookup_D0002802_x_D0002808,E_fam_D0002802_D0002808_0D1C52,1,hub=map_interp_E;ram_y_from_lea;d4=ld.hu_abs;d5=ld.hu_bo/indirect;RE_not_OEM
,0x800D66BE,,,0xA01AD8DC,0xA01B88CC,E_fam_0024,E_lookup_ax_X_Y_0D66BE,E_fam_unkX_unkY_0D66BE,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01C799C,0x800D6760,0xD00022FA,,0xA01B6938,0xA01AD8DC,E_fam_0028,E_lookup_ax_X_Y_1C799C,E_fam_D00022FA_unkY_1C799C,1,hub=map_interp_E;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800DD8A0,,,,,E_fam_0108,E_lookup_unresolved_0DD8A0,E_fam_unkX_unkY_0DD8A0,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01D332C,0x800DDA36,,,0xA01B792C,,E_fam_0010,E_lookup_ax_X_Y_1D332C,E_fam_unkX_unkY_1D332C,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D333C,0x800DDA4C,,,0xA01B792C,,E_fam_0010,E_lookup_ax_X_Y_1D333C,E_fam_unkX_unkY_1D333C,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C7978,0x800E4444,,,0xA01AA908,0xA01B98B8,E_fam_0005,E_lookup_ax_X_Y_1C7978,E_fam_unkX_unkY_1C7978,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C7968,0x800E453E,,,0xA01A993C,,E_fam_0008,E_lookup_ax_X_Y_1C7968,E_fam_unkX_unkY_1C7968,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C08D8,0x800E4684,,,0xA01AA908,0xA01B8958,E_fam_0004,E_lookup_ax_X_Y_1C08D8,E_fam_unkX_unkY_1C08D8,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E4798,,,0xA01A993C,0xA01BD888,E_fam_0003,E_lookup_ax_X_Y_0E4798,E_fam_unkX_unkY_0E4798,2,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
