grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA01EF870,0x800BB90C,,,,,F_fam_0151,F_lookup_unresolved_0BB90C,F_fam_unkX_unkY_1EF870,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01F1880,0x800BB95C,,,,,F_fam_0152,F_lookup_unresolved_0BB95C,F_fam_unkX_unkY_1F1880,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D3928,0x800BDF0E,0xD0002392,,0xA01A3528,0xA01A3538,F_fam_0047,F_lookup_ax_X_Y_1D3928,F_fam_D0002392_unkY_1D3928,1,hub=map_interp_F;d4=ld.hu_abs;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01ED928,0x800C19CC,,,,,F_fam_0153,F_lookup_unresolved_0C19CC,F_fam_unkX_unkY_1ED928,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01ED928,0x800C19EC,,,,,F_fam_0154,F_lookup_unresolved_0C19EC,F_fam_unkX_unkY_1ED928,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1C82,,,,,F_fam_0155,F_lookup_unresolved_0C1C82,F_fam_unkX_unkY_0C1C82,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1CFE,,,,,F_fam_0156,F_lookup_unresolved_0C1CFE,F_fam_unkX_unkY_0C1CFE,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1D76,,,,,F_fam_0157,F_lookup_unresolved_0C1D76,F_fam_unkX_unkY_0C1D76,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1DEE,,,,,F_fam_0158,F_lookup_unresolved_0C1DEE,F_fam_unkX_unkY_0C1DEE,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1E7A,,,,,F_fam_0159,F_lookup_unresolved_0C1E7A,F_fam_unkX_unkY_0C1E7A,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1EF4,,,,,F_fam_0160,F_lookup_unresolved_0C1EF4,F_fam_unkX_unkY_0C1EF4,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800C1F6E,,,,,F_fam_0161,F_lookup_unresolved_0C1F6E,F_fam_unkX_unkY_0C1F6E,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01EE898,0x800D27FC,,,,0xA01AC814,F_fam_0069,F_lookup_ax_X_Y_1EE898,F_fam_unkX_unkY_1EE898,1,hub=map_interp_F;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01F68A0,0x800D286C,,,,,F_fam_0162,F_lookup_unresolved_0D286C,F_fam_unkX_unkY_1F68A0,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA0180550,0x800DCF7A,0xD000BAD6,0xD000BAD7,,,F_fam_0023,F_lookup_D000BAD6_x_D000BAD7_180550,F_fam_D000BAD6_D000BAD7_180550,2,ram_x=a14_at_call;ram_y=a15_at_call;hub=map_interp_F;RE_not_OEM
0xA0180550,0x800DCFA2,0xD000BAD6,,,,F_fam_0038,F_lookup_unresolved_0DCFA2,F_fam_D000BAD6_unkY_180550,2,ram_x=a14_at_call;hub=map_interp_F;static_miss_indirect_d4d5;RE_not_OEM
0xA018055C,0x800DD3F4,0xD000BAD6,0xD000BAD7,,,F_fam_0023,F_lookup_D000BAD6_x_D000BAD7_18055C,F_fam_D000BAD6_D000BAD7_18055C,2,ram_x=a14_at_call;ram_y=a15_at_call;hub=map_interp_F;RE_not_OEM
0xA018055C,0x800DD41C,0xD000BAD6,,,,F_fam_0038,F_lookup_unresolved_0DD41C,F_fam_D000BAD6_unkY_18055C,2,ram_x=a14_at_call;hub=map_interp_F;static_miss_indirect_d4d5;RE_not_OEM
0xA01D4F98,0x800DEF88,,,0xA01B58D4,0xA01AA95C,F_fam_0019,F_lookup_ax_X_Y_1D4F98,F_fam_unkX_unkY_1D4F98,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D2FA0,0x800DEF9E,,,0xA01B58D4,0xA01AA95C,F_fam_0019,F_lookup_ax_X_Y_1D2FA0,F_fam_unkX_unkY_1D2FA0,2,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFBD4,,,,,F_fam_0163,F_lookup_unresolved_0DFBD4,F_fam_unkX_unkY_0DFBD4,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800DFC16,,,,,F_fam_0164,F_lookup_unresolved_0DFC16,F_fam_unkX_unkY_0DFC16,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
